6.144499769551855714e-05
4.954707149925962278e-05
3.568880599551499372e-05
4.786684036091536857e-05
2.899184622602475682e-05
3.263577414774693956e-05
7.047477368840199014e-05
4.318490863567750753e-05
2.816621915437085349e-05
6.761156831242895037e-05
1.291543524113296956e-04
7.874490745600652773e-05
1.138217305717010289e-04
1.001122024666712697e-04
9.358133788588842805e-05
8.637783408218800457e-05
7.187918344621741201e-05
1.111870685403385976e-04
7.566507590429124956e-05
7.277832260203688107e-05
4.474443834514587031e-05
6.546955751454297415e-05
7.882946598213895679e-05
8.731534765824240445e-05
1.155322200992076493e-04
1.606329025021595563e-04
1.104875236845226681e-04
5.071529391972520598e-05
1.208134224366450959e-04
1.152654370267197328e-04
