-1.756056729462094346e-01,-5.481095041320025452e-01,7.780029860296368005e-01,1.108808019482645291e+00,1.185790481075526426e+00,-8.271361663488009386e-01,1.113649902652616985e+00,-9.077314505452861448e-01,-1.148178851387041011e+00,3.609664283028887755e-01,1.144419329703930011e+00,-3.007245957433523631e-01,-7.401546745303553276e-01,4.343973199601586233e-01,9.166071844847010208e-01,-9.714432237027688100e-01,2.883220494464834860e-01,-4.420544850290774042e-01,-1.077980070939768886e+00,7.263419329630965704e-01,1.292325054508113746e+00,-1.245325268671008567e+00,-1.042102593689788748e+00,-4.718368708851470306e-01,-1.094674185889648710e+00,1.104233688142988168e+00,2.454435619381870604e-01,7.267866490751428987e-02,-1.166998260918373109e+00
-6.442367491798294266e-01,2.053255100136442135e-01,7.287573527369343163e-01,-1.743851393654227977e-01,5.997821849781379555e-01,-4.601381800922754173e-01,-2.381053411770145678e-01,-1.153941176693187298e-01,2.734657534385036559e-01,6.032738154079479026e-02,-3.116982178347873500e-01,-7.594223587290505062e-01,-6.492033531550093217e-01,5.156420463831408174e-01,1.451106729604690226e+00,7.258239280175248220e-01,7.824138141799333868e-01,-1.372418436001585085e-01,6.103029565487592123e-01,8.175862434367724418e-01,-1.008362005653062332e-01,8.267532001596222813e-01,1.083079156822435163e+00,3.757385057493840656e-03,6.001569713404559803e-01,-1.221308216680350389e+00,1.110973260900818493e+00,4.023856362048615076e-01,1.177047941776427908e+00
-1.087845831565530021e-03,-8.887161911216953092e-01,9.499384892336004693e-01,1.322617383791757861e+00,1.032413984686511021e+00,-7.153859144783019097e-01,1.352682716422378695e+00,-8.615010713175149659e-01,-1.369108468202043793e+00,1.594476455356901967e+00,1.344181251714932968e+00,-1.641422425840712851e+00,-5.989341613458555313e-01,1.474144381906880907e+00,3.030454814195307836e-02,-1.117962280484380289e+00,1.015633475041445299e+00,-1.436305478960934634e+00,-1.284396262708829006e+00,1.173460552901997023e+00,1.601646088545810365e+00,-8.946908218417622960e-01,-1.683207215928632428e+00,-1.711806965691167748e-01,-1.226762402917067618e+00,1.701083051345483044e-01,9.472692845604008260e-01,-1.108220514365114706e-01,-4.224253493256416303e-01
-6.314413366904284564e-01,-2.529331869705055968e-01,3.300706076975809533e-01,-6.833828458885330415e-01,5.951249588056398698e-01,-3.687061558345943180e-01,-7.553835445132817128e-01,2.750184801652113750e-03,8.317536843288688697e-01,-1.682617054780178312e-01,-9.213577945554316528e-01,-2.057137848469964281e-01,-6.732579973883048297e-01,1.122886130692943712e-01,8.960408980460885520e-01,1.193633273581337528e+00,7.853206747659358111e-01,1.020985990071576754e-01,1.192107877569004604e+00,3.153223782302430056e-01,1.285186041714284910e-01,1.972101055757686128e+00,1.252694729329304701e+00,1.809108581748438555e-02,1.111046527863235767e+00,-1.225595700306273850e+00,5.262570714161568519e-01,-5.564132470472147318e-01,2.076277303908290683e+00
-1.153921888261878470e+00,9.078889912608792967e-01,9.606729306479644404e-01,-3.475050147220909436e-01,1.305095691255213852e+00,-6.480817855108421677e-01,-1.132962406813723816e-01,4.303811926585356940e-01,3.402931961016281703e-01,4.215914082304063615e-01,-2.678020985727995185e-01,2.671014559797758037e-01,-7.549540521463796727e-01,1.144379032911815863e-02,1.020282397178741141e+00,4.640211948858936619e-01,6.491454365447867358e-01,-4.736992165156388435e-01,4.056577952756758032e-01,8.498499677245340278e-01,-9.812250990657471750e-01,3.107492234858465485e-01,7.751063164210889589e-01,-1.488364424531823493e+00,3.985805608499506936e-01,1.396948824182660642e+00,4.442160404639700078e-01,-1.020888970159520515e+00,5.665619528061722754e-01
-9.976891768137449157e-01,6.049909356929683568e-01,3.754798770483801507e-01,-8.195058946787119325e-01,1.126229573075500506e-01,-2.544161255124929299e-01,-5.443106641878892038e-01,8.862640989323905538e-01,9.338260695230491404e-01,6.553510692302435547e-01,-9.768141061067296960e-01,-1.081367462837441895e+00,-4.321029039887424039e-01,1.126743202440852354e+00,8.199796979624074389e-01,1.284505905019372118e+00,-5.515370552475151733e-01,-6.957160451942944190e-01,1.170690868583660116e+00,9.115316452669632863e-01,-1.020587239827836834e+00,1.538694837939964533e+00,1.199809886254372904e+00,-2.895854020346846358e-01,1.155531234191967682e+00,-1.045197804347597792e+00,7.669633994860098891e-01,-1.994259671025348790e-01,1.795343751506482954e+00
-7.762471118955388549e-02,3.922826655578117577e-02,-1.096097687705038792e+00,-1.202012363806183926e+00,-1.229772349312682200e+00,5.684720928066370194e-01,-1.311194112105133147e+00,4.663381542801355306e-01,1.136776213589468787e+00,-1.451279978400344950e+00,-1.069396852330360970e+00,1.580452454820111319e+00,5.071728082925617276e-01,-1.661630922123213505e+00,-1.085227619991526948e+00,5.282852798500835556e-01,-1.254699177512618391e+00,1.554951283674190554e+00,9.130133672350563279e-01,-1.408215092157268478e+00,-9.987390973056725629e-01,3.425934437189741000e-01,7.511503333075487676e-01,-3.514778003268270029e-02,7.391993296309442574e-01,-2.762045119492433809e+00,-1.327289047663879673e+00,-7.676134615509362380e-01,-4.176954578795657458e-01
2.787657807182370995e+00,-4.630222805994728130e-01,-2.262573654732652262e+00,-1.484297448481435522e+00,-1.444294437172198631e+00,1.496761116867260544e+00,-1.546540827142306895e+00,-4.235966458544600521e-01,1.412330523345803446e+00,-1.559951522705386617e+00,-1.347566790622704014e+00,1.705048910628499392e+00,1.796885566409646806e+00,-1.790981953547856165e+00,-1.908500762978190490e+00,2.832697647299284860e-01,1.199477401188519393e-01,1.631179135613416653e+00,8.149991134517269309e-01,-1.813337425067497621e+00,2.443999355070851642e-01,-1.486546122397042636e-03,3.869734637023900525e-01,-5.087688036171500450e-01,6.289736486734206489e-01,-2.511503721760588004e+00,-1.621181041259868172e+00,-4.193149711173096983e-01,-9.660328731978943262e-01
-5.006254616093429588e-01,3.807597899326832236e-01,6.649040259731376912e-01,-4.634658460741372110e-01,3.070231540964170058e-01,-5.947464380271948459e-01,-1.426684228492982598e-01,-4.441434810668027922e-01,4.338391381082655207e-01,5.054342540150261742e-01,-3.586699330025399091e-01,-1.364400796871222954e-01,-5.245575396356825237e-01,1.703870516061984641e-01,2.337263242885806169e-01,2.663226747046151255e-01,-8.770645456320722011e-02,-5.758334762854673272e-01,3.680393490711380555e-01,3.883632091044914025e-01,-1.202426158889765770e-02,-4.218998580526496234e-01,6.483477605334539984e-01,-9.915379829211674600e-01,2.299816711115654499e-01,-1.994079950967903914e+00,-1.672367271068373185e-01,-6.381144021572341396e-01,-4.963436528550130844e-01
-1.550713919965051313e-01,-6.271707525688755558e-01,8.749080636775252717e-01,1.145397670348783148e+00,1.356815413486639477e+00,-7.636417050587446242e-01,1.155790627178941987e+00,-8.486592993098007742e-01,-1.170809741516795954e+00,7.384382157407138880e-01,1.177441221394162296e+00,-9.603420073217544539e-01,-7.354761407564149867e-01,8.312198504679746414e-01,5.625713957105142882e-01,-9.778356749895135147e-01,7.112329972663058442e-01,-7.716871046807578516e-01,-1.114384017281065953e+00,8.049561769027380187e-01,1.531792862570073410e+00,-8.706771475676005068e-01,-1.171973925946128592e+00,1.801691527398485704e-01,-1.069397064952100740e+00,6.582410124765422088e-01,9.576088586061054508e-01,-6.237131959554576693e-02,-4.772040921197294172e-01
