9.185339999999999616e-01,2.193706050000000118e+02,3.222659999999999969e-01,9.715660000000000407e-01,1.209270000000000067e-01,1.353000000000000000e+03,9.681250000000000133e-01,1.473000000000000000e+03,1.309259999999999868e-01,6.025239999999999485e-01,9.391760000000000108e-01,6.925780000000000269e-01,1.978069999999999995e+00,1.826273999999999953e+00,8.041088899999999740e+01,1.687929999999999930e+00,3.224699999999999789e-01,1.536039999999999905e-01,3.492287000000000141e+00,9.836505099999999402e+01,1.053850000000000064e-01,1.819600000000000000e+04,2.459959800000000030e+01,5.935664000000000051e+00,2.016931000000000029e+00,9.416719999999999535e-01,4.277128199999999936e+01,8.489392100000000596e+01,1.761600000000000000e+04
5.780499999999999527e-01,4.800390320000000202e+02,3.273710000000000231e-01,8.591889999999999805e-01,1.017070000000000057e-01,2.544000000000000000e+03,7.636159999999999615e-01,4.401000000000000000e+03,8.799540000000000139e-01,6.235829999999999984e-01,6.386669999999999847e-01,5.842870000000000008e-01,2.193103999999999942e+00,2.193614000000000175e+00,9.953324899999999786e+01,2.939520299999999864e+01,3.114489999999999759e-01,1.379130000000000078e-01,4.077576100000000281e+01,1.278640139999999974e+02,4.450500000000000289e-02,6.859600000000000000e+04,8.361069500000000687e+01,1.416711899999999957e+01,3.497597499999999826e+01,7.457249999999999712e-01,8.766064500000000237e+01,1.037044139999999999e+02,5.238100000000000000e+04
1.463208999999999982e+00,2.225042880000000025e+02,3.002449999999999841e-01,8.864440000000000097e-01,2.188000000000000014e-02,3.639000000000000000e+03,7.558430000000000426e-01,2.487000000000000000e+03,6.688190000000000524e-01,4.225220000000000087e-01,7.213659999999999517e-01,7.918640000000000123e-01,3.879531000000000063e+00,1.307541999999999982e+00,8.267056999999999789e+01,7.194740999999999609e+00,3.112530000000000019e-01,3.234580000000000233e-01,2.582633399999999924e+01,7.034661900000000401e+01,6.197699999999999737e-02,3.050500000000000000e+04,6.510733000000000459e+01,1.554041000000000006e+00,1.354874500000000026e+01,6.319169999999999510e-01,2.976710699999999932e+01,4.405757899999999694e+01,2.305700000000000000e+04
1.007034999999999902e+00,4.126686710000000176e+02,2.758849999999999913e-01,7.682200000000000140e-01,1.106700000000000045e-02,5.583000000000000000e+03,4.981220000000000092e-01,5.544000000000000000e+03,1.348063999999999929e+00,3.036340000000000150e-01,4.610620000000000274e-01,8.029319999999999791e-01,4.637043000000000248e+00,1.136022000000000087e+00,5.551221799999999718e+01,2.974574499999999944e+01,3.046769999999999756e-01,4.737669999999999937e-01,5.042347300000000132e+01,3.636858699999999800e+01,2.253000000000000141e-02,5.510700000000000000e+04,7.692639200000000699e+01,8.043703000000000713e+00,4.336814499999999839e+01,5.964760000000000062e-01,2.074970400000000126e+01,6.675252500000000566e+01,2.745000000000000000e+04
3.198940000000000117e-01,8.207325439999999617e+02,2.955940000000000234e-01,7.954890000000000017e-01,3.747600000000000237e-02,3.975000000000000000e+03,5.373959999999999848e-01,1.242600000000000000e+04,1.266251000000000015e+00,3.740919999999999801e-01,4.435870000000000091e-01,7.526429999999999509e-01,2.799296000000000006e+00,1.463613999999999971e+00,8.605523700000000531e+01,5.487866199999999850e+01,2.865039999999999809e-01,3.868190000000000239e-01,6.481311800000000289e+01,6.638068400000000224e+01,7.135999999999999982e-03,8.768400000000000000e+04,9.434280400000000100e+01,2.383187699999999865e+01,6.058192400000000077e+01,7.598479999999999679e-01,4.852112199999999831e+01,1.195234219999999965e+02,4.712100000000000000e+04
9.204769999999999897e-01,3.145965879999999970e+02,3.271410000000000151e-01,9.635420000000000096e-01,1.321430000000000105e-01,1.389000000000000000e+03,9.495460000000000012e-01,1.509000000000000000e+03,1.825990000000000113e-01,5.564149999999999929e-01,9.223660000000000192e-01,7.053399999999999670e-01,1.813315999999999928e+00,1.715092000000000061e+00,9.008558700000000385e+01,3.140035999999999827e+00,3.254279999999999951e-01,1.923239999999999950e-01,5.546129999999999782e+00,1.005421300000000002e+02,1.179110000000000019e-01,2.136600000000000000e+04,3.181148900000000168e+01,4.529099000000000430e+00,4.035489000000000104e+00,7.531449999999999534e-01,5.058148200000000116e+01,1.014423900000000032e+02,2.028800000000000000e+04
3.466810000000000169e-01,6.538774409999999762e+02,3.148869999999999725e-01,9.328049999999999953e-01,1.065799999999999942e-01,1.974000000000000000e+03,8.278809999999999780e-01,5.694000000000000000e+03,4.380859999999999754e-01,3.947939999999999783e-01,8.238769999999999705e-01,7.400250000000000439e-01,1.692967000000000111e+00,1.493030000000000079e+00,6.352532200000000273e+01,1.361773699999999998e+01,3.013689999999999980e-01,3.620740000000000069e-01,1.532116000000000078e+01,5.086477299999999957e+01,1.547300000000000064e-02,3.992000000000000000e+04,5.259607299999999697e+01,1.291845900000000036e+01,1.404850000000000065e+01,4.136380000000000057e-01,2.954149999999999920e+01,5.989358899999999863e+01,3.304900000000000000e+04
9.123869999999999481e-01,2.330668489999999906e+02,3.187849999999999850e-01,9.515550000000000397e-01,8.176999999999999547e-02,1.812000000000000000e+03,9.242519999999999625e-01,1.986000000000000000e+03,2.507300000000000084e-01,5.264649999999999608e-01,8.925950000000000273e-01,6.895120000000000138e-01,2.248139000000000109e+00,1.766507000000000049e+00,8.200100700000000131e+01,3.141589999999999883e+00,3.081269999999999842e-01,2.171190000000000064e-01,7.944900999999999769e+00,8.549379000000000417e+01,7.364900000000000613e-02,2.311600000000000000e+04,3.751367599999999669e+01,7.625104999999999578e+00,4.988024000000000235e+00,5.843770000000000353e-01,4.229094299999999862e+01,8.210263799999999890e+01,2.136500000000000000e+04
1.310680000000000067e+00,3.034433900000000222e+02,3.231069999999999776e-01,9.748299999999999743e-01,5.748700000000000337e-02,2.430000000000000000e+03,9.669600000000000417e-01,1.854000000000000000e+03,1.299659999999999982e-01,5.637569999999999526e-01,9.432030000000000136e-01,6.640859999999999541e-01,2.761363999999999930e+00,1.986280999999999963e+00,7.659277299999999400e+01,2.021767000000000092e+00,3.263130000000000197e-01,1.838079999999999992e-01,3.466127999999999876e+00,8.564314299999999491e+01,1.021299999999999986e-01,2.793600000000000000e+04,2.548753900000000172e+01,2.209681499999999943e+01,2.398280000000000189e+00,5.604740000000000277e-01,4.980248600000000181e+01,1.722016140000000064e+02,2.701300000000000000e+04
1.299946000000000046e+00,4.843111880000000156e+02,2.458819999999999895e-01,7.483680000000000332e-01,7.400000000000000328e-03,7.242000000000000000e+03,5.211350000000000149e-01,5.571000000000000000e+03,1.446074000000000082e+00,3.549120000000000053e-01,4.303000000000000158e-01,7.682350000000000012e-01,6.137287999999999855e+00,1.299547999999999925e+00,6.397914099999999848e+01,3.255234500000000253e+01,3.066579999999999862e-01,4.024469999999999992e-01,5.510094800000000248e+01,4.712095599999999962e+01,2.399499999999999897e-02,5.926100000000000000e+04,8.027559700000000475e+01,1.035294599999999932e+01,4.758397300000000030e+01,3.822320000000000162e-01,2.727130700000000019e+01,9.985083000000000197e+01,3.088300000000000000e+04
