1.000000000000000000e+00,2.153398000000000145e+00,3.136157840000000192e+02,2.661540000000000017e-01,8.064409999999999634e-01,7.045000000000000047e-03,6.654000000000000000e+03,6.017649999999999944e-01,3.090000000000000000e+03,1.144603999999999955e+00,3.763670000000000071e-01,5.370780000000000554e-01,7.640540000000000109e-01,6.472762999999999600e+00,1.352859000000000034e+00,5.122079099999999841e+01,3.159669999999999979e-01,3.728060000000000263e-01,5.428600000000000092e-02,4.124700000000000000e+04,6.483786000000000627e+01,4.621489999999999765e-01,7.988220200000000659e+01,2.482100000000000000e+04
1.000000000000000000e+00,1.183829000000000020e+00,4.064497069999999894e+02,2.802470000000000239e-01,7.900409999999999933e-01,1.909200000000000133e-02,4.656000000000000000e+03,6.392729999999999801e-01,3.933000000000000000e+03,1.212061999999999973e+00,4.761810000000000209e-01,5.132520000000000415e-01,6.873780000000000445e-01,4.409091000000000093e+00,1.713084000000000051e+00,6.586475400000000491e+01,3.178369999999999806e-01,2.647760000000000113e-01,4.185500000000000331e-02,5.152100000000000000e+04,7.577013399999999876e+01,6.132830000000000226e-01,9.489469099999999457e+01,3.293600000000000000e+04
1.000000000000000000e+00,3.045509000000000022e+00,3.678685909999999808e+02,2.447699999999999876e-01,7.803080000000000016e-01,5.867999999999999952e-03,7.629000000000000000e+03,5.991450000000000387e-01,2.505000000000000000e+03,1.293738000000000055e+00,4.263109999999999955e-01,4.823459999999999970e-01,7.231859999999999955e-01,7.553465000000000096e+00,1.543422000000000072e+00,5.977835100000000068e+01,3.245270000000000099e-01,3.110780000000000212e-01,9.084399999999999420e-02,4.536300000000000000e+04,6.955350500000000125e+01,7.810890000000000333e-01,1.269836200000000019e+02,2.717900000000000000e+04
1.000000000000000000e+00,8.686129999999999685e-01,3.444869080000000281e+02,2.973970000000000224e-01,8.031099999999999905e-01,3.431100000000000122e-02,3.213000000000000000e+03,6.122419999999999529e-01,3.699000000000000000e+03,1.177046999999999954e+00,4.141679999999999806e-01,5.264079999999999870e-01,7.411849999999999827e-01,3.077586000000000155e+00,1.437899999999999956e+00,5.908377099999999871e+01,3.176899999999999724e-01,3.357479999999999909e-01,4.228300000000000114e-02,4.603900000000000000e+04,7.206443000000000154e+01,4.948150000000000048e-01,4.915966800000000347e+01,2.818700000000000000e+04
1.000000000000000000e+00,1.663847999999999994e+00,3.446380310000000122e+02,2.729369999999999852e-01,8.372629999999999795e-01,1.022499999999999971e-02,7.083000000000000000e+03,6.982720000000000038e-01,4.257000000000000000e+03,9.506539999999999990e-01,4.579170000000000185e-01,6.193210000000000104e-01,7.013650000000000162e-01,5.922240999999999644e+00,1.648765999999999954e+00,6.143659199999999743e+01,3.114879999999999871e-01,2.826150000000000051e-01,4.053799999999999765e-02,5.846000000000000000e+04,6.351947400000000243e+01,4.627539999999999987e-01,9.560038799999999526e+01,4.082100000000000000e+04
1.000000000000000000e+00,1.299946000000000046e+00,4.843111880000000156e+02,2.458819999999999895e-01,7.483680000000000332e-01,7.400000000000000328e-03,7.242000000000000000e+03,5.211350000000000149e-01,5.571000000000000000e+03,1.446074000000000082e+00,3.549120000000000053e-01,4.303000000000000158e-01,7.682350000000000012e-01,6.137287999999999855e+00,1.299547999999999925e+00,6.397914099999999848e+01,3.066579999999999862e-01,4.024469999999999992e-01,2.399499999999999897e-02,5.926100000000000000e+04,8.027559700000000475e+01,3.822320000000000162e-01,9.985083000000000197e+01,3.088300000000000000e+04
1.000000000000000000e+00,6.049630000000000285e-01,4.431806339999999977e+02,2.728499999999999814e-01,7.670630000000000503e-01,2.640400000000000039e-02,3.657000000000000000e+03,5.378300000000000303e-01,6.045000000000000000e+03,1.356699000000000099e+00,3.597949999999999759e-01,4.572700000000000098e-01,7.688690000000000246e-01,3.271020000000000039e+00,1.314403999999999906e+00,5.804760399999999976e+01,2.904209999999999847e-01,4.009980000000000211e-01,1.796700000000000033e-02,5.224700000000000000e+04,7.662085700000000088e+01,2.477370000000000128e-01,5.962703299999999729e+01,2.810000000000000000e+04
1.000000000000000000e+00,1.355569000000000024e+00,4.350878599999999778e+02,2.750529999999999919e-01,8.314669999999999561e-01,1.002199999999999966e-02,6.645000000000000000e+03,6.705959999999999699e-01,4.902000000000000000e+03,9.812859999999999916e-01,4.205619999999999914e-01,6.026179999999999870e-01,7.228019999999999445e-01,5.738342000000000276e+00,1.548322999999999894e+00,6.243105299999999858e+01,3.060849999999999960e-01,3.234870000000000245e-01,2.746300000000000130e-02,5.251600000000000000e+04,6.507995599999999570e+01,5.861750000000000016e-01,1.018834229999999934e+02,3.521700000000000000e+04
1.000000000000000000e+00,1.469071999999999933e+00,3.656391600000000039e+02,2.841679999999999762e-01,8.343209999999999793e-01,1.228800000000000031e-02,5.985000000000000000e+03,6.914069999999999938e-01,4.074000000000000000e+03,9.775059999999999860e-01,4.615549999999999931e-01,6.057839999999999892e-01,7.059360000000000079e-01,5.421196000000000126e+00,1.652247000000000021e+00,5.786141200000000140e+01,3.133830000000000227e-01,2.790230000000000210e-01,3.835500000000000020e-02,5.065900000000000000e+04,6.424742100000000278e+01,7.744320000000000093e-01,8.882737699999999847e+01,3.502600000000000000e+04
1.000000000000000000e+00,2.973320000000000185e+00,3.313326420000000212e+02,2.411909999999999887e-01,7.862249999999999517e-01,3.889000000000000096e-03,9.027000000000000000e+03,5.123210000000000264e-01,3.036000000000000000e+03,1.257538000000000045e+00,2.957949999999999746e-01,4.908739999999999770e-01,7.977980000000000071e-01,7.728595999999999577e+00,1.151710999999999929e+00,5.706880600000000214e+01,3.188860000000000028e-01,4.766259999999999941e-01,6.710800000000000098e-02,4.922300000000000000e+04,7.107871199999999590e+01,6.447840000000000238e-01,1.221146999999999991e+02,2.521800000000000000e+04
1.000000000000000000e+00,3.107851999999999837e+00,3.626507869999999798e+02,2.561300000000000243e-01,8.100950000000000095e-01,5.400000000000000286e-03,9.855000000000000000e+03,6.627070000000000460e-01,3.171000000000000000e+03,1.080170000000000075e+00,4.623630000000000240e-01,5.576630000000000198e-01,6.969779999999999864e-01,8.198835000000000761e+00,1.643721999999999905e+00,7.094023900000000538e+01,3.205020000000000091e-01,2.741100000000000203e-01,7.869800000000000406e-02,6.297200000000000000e+04,7.008496100000000695e+01,6.288230000000000208e-01,1.433907169999999951e+02,4.173200000000000000e+04
1.000000000000000000e+00,2.447595999999999883e+00,3.220560909999999808e+02,2.574400000000000022e-01,8.086339999999999639e-01,1.058199999999999939e-02,5.955000000000000000e+03,6.567619999999999569e-01,2.433000000000000000e+03,1.092538000000000009e+00,4.576399999999999912e-01,5.552660000000000373e-01,6.989929999999999755e-01,5.826810000000000045e+00,1.633766000000000052e+00,6.704848499999999945e+01,3.251870000000000038e-01,2.811080000000000245e-01,9.652099999999999569e-02,4.546700000000000000e+04,6.954421999999999571e+01,8.824109999999999454e-01,1.143293610000000058e+02,2.986100000000000000e+04
1.000000000000000000e+00,1.485060000000000047e+00,3.211166690000000017e+02,2.635259999999999825e-01,8.126759999999999540e-01,1.793700000000000155e-02,4.473000000000000000e+03,6.249149999999999983e-01,3.012000000000000000e+03,1.101561999999999930e+00,4.007350000000000079e-01,5.560699999999999532e-01,7.458789999999999587e-01,4.188202000000000425e+00,1.433175000000000088e+00,6.107728199999999674e+01,3.160569999999999768e-01,3.482410000000000228e-01,6.329999999999999516e-02,4.569900000000000000e+04,7.056848100000000557e+01,5.819720000000000448e-01,8.424394200000000410e+01,2.855800000000000000e+04
1.000000000000000000e+00,1.727761000000000102e+00,3.157705080000000066e+02,2.727260000000000240e-01,7.105949999999999767e-01,5.155999999999999993e-03,8.682000000000000000e+03,3.781760000000000121e-01,5.025000000000000000e+03,1.688145999999999924e+00,2.569110000000000005e-01,3.171289999999999942e-01,8.285770000000000080e-01,6.255042999999999687e+00,9.958360000000000545e-01,5.958952299999999980e+01,3.198599999999999777e-01,5.383980000000000432e-01,4.070000000000000007e-02,8.178200000000000000e+04,7.895581799999999362e+01,3.587940000000000018e-01,8.509656499999999824e+01,3.092800000000000000e+04
1.000000000000000000e+00,1.007034999999999902e+00,4.126686710000000176e+02,2.758849999999999913e-01,7.682200000000000140e-01,1.106700000000000045e-02,5.583000000000000000e+03,4.981220000000000092e-01,5.544000000000000000e+03,1.348063999999999929e+00,3.036340000000000150e-01,4.610620000000000274e-01,8.029319999999999791e-01,4.637043000000000248e+00,1.136022000000000087e+00,5.551221799999999718e+01,3.046769999999999756e-01,4.737669999999999937e-01,2.253000000000000141e-02,5.510700000000000000e+04,7.692639200000000699e+01,5.964760000000000062e-01,6.675252500000000566e+01,2.745000000000000000e+04
1.000000000000000000e+00,9.526550000000000296e-01,3.886640929999999798e+02,2.582309999999999883e-01,7.944970000000000088e-01,1.788000000000000006e-02,4.467000000000000000e+03,5.644890000000000185e-01,4.689000000000000000e+03,1.208115999999999968e+00,3.470949999999999869e-01,5.167690000000000339e-01,7.685779999999999834e-01,3.904720000000000191e+00,1.314400000000000013e+00,6.433168799999999976e+01,3.119589999999999863e-01,4.167429999999999746e-01,2.874600000000000072e-02,5.029500000000000000e+04,7.719786799999999971e+01,6.472959999999999825e-01,6.737072000000000571e+01,2.839100000000000000e+04
1.000000000000000000e+00,1.400423999999999891e+00,3.120484309999999937e+02,2.677149999999999808e-01,8.114799999999999791e-01,1.856899999999999870e-02,3.966000000000000000e+03,6.271550000000000180e-01,2.832000000000000000e+03,1.111898999999999971e+00,4.086319999999999952e-01,5.517400000000000082e-01,7.401910000000000434e-01,4.157232999999999734e+00,1.448615999999999904e+00,5.826769600000000082e+01,3.149120000000000252e-01,3.385210000000000163e-01,5.806800000000000156e-02,3.706100000000000000e+04,6.755088000000000648e+01,3.714749999999999996e-01,7.266969299999999521e+01,2.324300000000000000e+04
1.000000000000000000e+00,1.562295999999999907e+00,3.985116269999999759e+02,2.648449999999999971e-01,8.228999999999999648e-01,8.675999999999999684e-03,7.185000000000000000e+03,6.349559999999999649e-01,4.599000000000000000e+03,1.025352999999999959e+00,3.733239999999999892e-01,5.937019999999999520e-01,7.495600000000000041e-01,5.813106999999999580e+00,1.408536000000000010e+00,6.440038300000000504e+01,3.030559999999999921e-01,3.808139999999999858e-01,3.334999999999999770e-02,5.613300000000000000e+04,7.046304299999999898e+01,6.940039999999999543e-01,9.417389699999999664e+01,3.564200000000000000e+04
1.000000000000000000e+00,1.313368000000000091e+00,3.421105039999999917e+02,2.791859999999999897e-01,8.460079999999999822e-01,2.083499999999999935e-02,4.539000000000000000e+03,7.212020000000000097e-01,3.456000000000000000e+03,8.895819999999999839e-01,4.773740000000000205e-01,6.429049999999999487e-01,6.909980000000000011e-01,4.242055999999999827e+00,1.688933999999999935e+00,6.579282399999999598e+01,3.110020000000000007e-01,2.637120000000000020e-01,4.983200000000000129e-02,4.736400000000000000e+04,6.432282999999999618e+01,5.771230000000000526e-01,7.857321899999999459e+01,3.415900000000000000e+04
1.000000000000000000e+00,8.132930000000000437e-01,4.097138059999999768e+02,2.655699999999999728e-01,8.156569999999999654e-01,2.061100000000000085e-02,4.038000000000000000e+03,5.813530000000000086e-01,4.965000000000000000e+03,1.087218000000000018e+00,3.266560000000000019e-01,5.647450000000000525e-01,7.878490000000000215e-01,3.523559999999999803e+00,1.235054000000000096e+00,6.031419000000000352e+01,2.967859999999999943e-01,4.443710000000000160e-01,2.345099999999999962e-02,4.600300000000000000e+04,7.281847399999999482e+01,6.971389999999999532e-01,5.971163200000000160e+01,2.674400000000000000e+04
1.000000000000000000e+00,2.469879999999999853e+00,3.928018190000000232e+02,2.605680000000000218e-01,8.120779999999999665e-01,8.125000000000000278e-03,7.380000000000000000e+03,6.896790000000000420e-01,2.988000000000000000e+03,1.050909000000000093e+00,4.948150000000000048e-01,5.766130000000000422e-01,6.668619999999999548e-01,6.910111999999999810e+00,1.778165999999999913e+00,6.763472699999999804e+01,3.195580000000000087e-01,2.414659999999999862e-01,7.186700000000000033e-02,5.106000000000000000e+04,6.764978000000000691e+01,7.742539999999999978e-01,1.350202480000000094e+02,3.521500000000000000e+04
1.000000000000000000e+00,2.326531000000000127e+00,4.861755979999999795e+02,2.502090000000000147e-01,7.474039999999999573e-01,4.988000000000000246e-03,7.866000000000000000e+03,5.407570000000000432e-01,3.381000000000000000e+03,1.403837000000000002e+00,3.689589999999999814e-01,4.420799999999999730e-01,7.534330000000000194e-01,7.622092999999999563e+00,1.366802999999999990e+00,6.655189500000000180e+01,3.151590000000000225e-01,3.783340000000000036e-01,4.992599999999999816e-02,4.541600000000000000e+04,7.743729399999999430e+01,8.088039999999999674e-01,1.610174869999999885e+02,2.455900000000000000e+04
1.000000000000000000e+00,1.526732999999999896e+00,3.694361569999999801e+02,2.850739999999999941e-01,7.741090000000000471e-01,1.474600000000000043e-02,4.626000000000000000e+03,5.680450000000000221e-01,3.030000000000000000e+03,1.298845999999999945e+00,3.840069999999999872e-01,4.793890000000000096e-01,7.463670000000000027e-01,4.517578000000000316e+00,1.413753999999999955e+00,5.881528899999999993e+01,3.201249999999999929e-01,3.669379999999999864e-01,6.050699999999999829e-02,4.420600000000000000e+04,7.333338899999999683e+01,2.977429999999999799e-01,8.801217699999999411e+01,2.511100000000000000e+04
1.000000000000000000e+00,2.350978000000000012e+00,3.555463560000000030e+02,2.732689999999999841e-01,8.151140000000000052e-01,9.917000000000000468e-03,6.129000000000000000e+03,6.628279999999999728e-01,2.607000000000000000e+03,1.060410999999999992e+00,4.453880000000000061e-01,5.739849999999999675e-01,7.092549999999999688e-01,5.938952999999999705e+00,1.598810000000000064e+00,6.532847599999999488e+01,3.234890000000000265e-01,2.944120000000000070e-01,8.269500000000000461e-02,4.472500000000000000e+04,7.037916599999999789e+01,7.504140000000000255e-01,1.160402530000000070e+02,2.964500000000000000e+04
1.000000000000000000e+00,1.527449999999999974e+00,4.302625729999999749e+02,2.655919999999999948e-01,8.292260000000000186e-01,1.009799999999999934e-02,6.594000000000000000e+03,6.791120000000000489e-01,4.317000000000000000e+03,9.682279999999999776e-01,4.242210000000000147e-01,6.128799999999999804e-01,7.216069999999999984e-01,5.743902000000000285e+00,1.569887000000000032e+00,6.380728500000000025e+01,2.934590000000000254e-01,3.189130000000000020e-01,3.469300000000000161e-02,5.145100000000000000e+04,6.719800600000000657e+01,9.104149999999999743e-01,1.124051589999999976e+02,3.494100000000000000e+04
1.000000000000000000e+00,9.242979999999999530e-01,4.864899599999999964e+02,2.695190000000000086e-01,8.425010000000000554e-01,7.915999999999999426e-03,6.813000000000000000e+03,5.785430000000000295e-01,7.371000000000000000e+03,9.399140000000000272e-01,2.726859999999999840e-01,6.170409999999999506e-01,8.221220000000000194e-01,5.200763000000000247e+00,1.041787999999999936e+00,5.793679399999999902e+01,2.617959999999999732e-01,5.172550000000000203e-01,1.168899999999999974e-02,5.053900000000000000e+04,6.830834199999999612e+01,3.258130000000000193e-01,7.453379800000000444e+01,2.923900000000000000e+04
1.000000000000000000e+00,2.097306999999999810e+00,3.853199769999999944e+02,2.623119999999999896e-01,7.905649999999999622e-01,7.637999999999999824e-03,7.242000000000000000e+03,6.258070000000000022e-01,3.453000000000000000e+03,1.182542999999999900e+00,4.278699999999999726e-01,5.279679999999999929e-01,7.187080000000000135e-01,6.631867999999999874e+00,1.571758999999999906e+00,6.437902800000000525e+01,3.149159999999999737e-01,3.128059999999999730e-01,5.368699999999999861e-02,5.093900000000000000e+04,7.097234299999999507e+01,5.742570000000000174e-01,1.205764159999999947e+02,3.187800000000000000e+04
1.000000000000000000e+00,1.756038999999999906e+00,2.909211730000000102e+02,2.901099999999999790e-01,8.553899999999999837e-01,1.921600000000000044e-02,4.362000000000000000e+03,7.555439999999999934e-01,2.484000000000000000e+03,8.605859999999999621e-01,5.457680000000000309e-01,6.544550000000000090e-01,6.517770000000000508e-01,4.720779000000000281e+00,1.851598000000000077e+00,5.746091799999999949e+01,3.129290000000000127e-01,1.968429999999999902e-01,7.842999999999999972e-02,3.851000000000000000e+04,5.508627299999999849e+01,6.848300000000000498e-01,7.985107399999999700e+01,2.909600000000000000e+04
1.000000000000000000e+00,1.303431000000000006e+00,5.114980160000000069e+02,2.524060000000000192e-01,8.096900000000000208e-01,4.866999999999999799e-03,1.094100000000000000e+04,6.358939999999999593e-01,8.394000000000000000e+03,1.099304999999999977e+00,4.058209999999999873e-01,5.600279999999999703e-01,7.296310000000000295e-01,8.068583999999999534e+00,1.497098999999999958e+00,6.595140100000000416e+01,2.732459999999999889e-01,3.393410000000000037e-01,1.300300000000000067e-02,7.291000000000000000e+04,7.002361299999999744e+01,7.034030000000000005e-01,1.097442400000000049e+02,4.636300000000000000e+04
1.000000000000000000e+00,6.796769999999999756e-01,4.896949159999999779e+02,2.466559999999999864e-01,8.264110000000000067e-01,7.863999999999999463e-03,7.836000000000000000e+03,7.279250000000000442e-01,1.152900000000000000e+04,1.012069000000000107e+00,4.118959999999999844e-01,5.993760000000000199e-01,7.253349999999999520e-01,6.412437999999999860e+00,1.567296999999999940e+00,6.694069700000000012e+01,2.814409999999999967e-01,3.334039999999999782e-01,4.990999999999999777e-03,5.278700000000000000e+04,7.068835400000000391e+01,4.576580000000000092e-01,1.456670379999999909e+02,3.842500000000000000e+04
2.000000000000000000e+00,1.135215000000000085e+00,3.305835569999999848e+02,2.820909999999999807e-01,7.828180000000000138e-01,2.302900000000000086e-02,4.584000000000000000e+03,5.722949999999999982e-01,4.038000000000000000e+03,1.274188000000000098e+00,3.920989999999999753e-01,4.842190000000000105e-01,7.893149999999999888e-01,3.655501999999999807e+00,1.294388000000000094e+00,8.651904299999999637e+01,3.273449999999999971e-01,3.615090000000000248e-01,5.185700000000000032e-02,6.728700000000000000e+04,8.959175100000000214e+01,3.492060000000000164e-01,7.023158999999999708e+01,3.850800000000000000e+04
2.000000000000000000e+00,2.055172000000000221e+00,3.757990419999999858e+02,2.216899999999999982e-01,7.303939999999999877e-01,4.562000000000000083e-03,8.940000000000000000e+03,5.167969999999999509e-01,4.350000000000000000e+03,1.518157999999999896e+00,3.635530000000000150e-01,4.096159999999999801e-01,7.930399999999999672e-01,7.911503999999999870e+00,1.217753000000000085e+00,8.510314200000000540e+01,3.140560000000000018e-01,3.874009999999999954e-01,3.728200000000000264e-02,5.614000000000000000e+04,9.145479600000000175e+01,3.672039999999999749e-01,8.394033799999999701e+01,2.901300000000000000e+04
2.000000000000000000e+00,7.052399999999999780e-01,4.706797179999999798e+02,3.055519999999999903e-01,7.381739999999999968e-01,6.704699999999999549e-02,1.938000000000000000e+03,4.970849999999999991e-01,2.748000000000000000e+03,1.534278999999999948e+00,3.552759999999999807e-01,3.961970000000000214e-01,8.000019999999999909e-01,2.040000000000000036e+00,1.219017999999999935e+00,8.794603700000000401e+01,3.215060000000000140e-01,4.092430000000000234e-01,6.708400000000000474e-02,4.031300000000000000e+04,9.079714199999999380e+01,3.426080000000000236e-01,5.038175600000000287e+01,2.003900000000000000e+04
2.000000000000000000e+00,9.561790000000000012e-01,4.813581540000000132e+02,2.878269999999999995e-01,7.177499999999999991e-01,1.147399999999999982e-02,6.546000000000000000e+03,4.523969999999999936e-01,6.846000000000000000e+03,1.644044000000000061e+00,3.326359999999999872e-01,3.414449999999999985e-01,7.782390000000000141e-01,4.771137000000000405e+00,1.299293000000000031e+00,6.680018599999999651e+01,3.063359999999999972e-01,4.364600000000000146e-01,2.318900000000000128e-02,8.648600000000000000e+04,8.339066300000000354e+01,3.479030000000000178e-01,1.036265109999999936e+02,3.912600000000000000e+04
2.000000000000000000e+00,5.413139999999999619e-01,4.981526789999999778e+02,2.696060000000000123e-01,6.739239999999999675e-01,1.990499999999999908e-02,4.599000000000000000e+03,3.567460000000000075e-01,8.496000000000000000e+03,1.910339999999999927e+00,2.665699999999999736e-01,2.595199999999999729e-01,8.220549999999999802e-01,3.234176999999999857e+00,1.060009999999999897e+00,6.194522500000000065e+01,2.865630000000000122e-01,5.309030000000000138e-01,1.634899999999999895e-02,9.391000000000000000e+04,8.838700099999999793e+01,1.355949999999999933e-01,6.999118799999999396e+01,3.350200000000000000e+04
